"rowid";"hr";"date";"median_t";"mean";"min";"max"
"1831";6;2020-05-08;24.32;24.6735;22.76;27.9
"1832";6;2020-05-09;23.885;23.8805;21.79;26.75
"1833";6;2020-05-10;23.425;23.804;21.49;26.97
"1834";6;2020-05-11;26.775;26.8788333333333;25.45;28.59
"1835";6;2020-05-12;26.675;26.8235;24.97;28.89
"1836";6;2020-05-13;22.775;22.98475;20.41;26.73
"1837";6;2020-05-14;21.805;21.9875277777778;19.14;26.03
"1838";6;2020-05-15;23.36;23.4680833333333;20.52;28.63
"1839";6;2020-05-16;28.605;28.7364444444444;26.82;31.17
"1840";6;2020-05-17;26.305;26.5992777777778;23.99;32.1
"1841";6;2020-05-18;25.01;25.5828055555556;22.49;31.75
"1842";6;2020-05-19;25.665;25.9076111111111;22.25;31.44
"1843";6;2020-05-20;26.395;27.0188333333333;25.68;32.2
"1844";6;2020-05-21;26.605;26.6606333333333;23.92;30.08
"1845";6;2020-05-22;26.495;26.6230833333333;23.45;32.03
"1846";6;2020-05-23;25.895;25.8464583333333;22.97;30.21
"1847";6;2020-05-24;26.81;26.83725;23.96;30.51
"1848";6;2020-05-25;29.265;29.4547916666667;27.38;34.05
"1849";6;2020-05-27;28.505;28.0575;25.57;30.1
"1850";6;2020-05-28;28.665;28.6755;26.38;31.33
"1851";6;2020-05-29;28.41;28.5636666666667;27.23;30.03
"1852";6;2020-05-30;31.02;31.3301666666667;27.92;34.98
"1853";6;2020-05-31;32.365;32.449;31.16;34.33
"1854";6;2020-06-01;33.555;33.4579166666667;31.59;35.36
"1855";6;2020-06-02;32.87;32.92275;30.62;35.58
"1856";6;2020-06-03;30.65;30.7746666666667;28.23;33.2
"1857";6;2020-06-04;29.08;29.1716666666667;26.83;32.28
"1858";6;2020-06-05;27.705;28.0943333333333;26.03;31.31
"1859";6;2020-06-06;28.18;28.202962962963;27.98;28.49
"1860";6;2020-06-11;30.39;30.5393333333333;29.56;32.1
"1861";6;2020-06-12;27.52;27.6478333333333;25.05;31.58
"1862";6;2020-06-13;26.91;26.9633333333333;24.11;31.17
"1863";6;2020-06-14;29.45;29.59075;28.63;30.33
"1864";6;2020-06-15;29.235;29.2334166666667;28.35;30.12
"1865";6;2020-06-16;28.035;28.0725;26.29;30.1
"1866";6;2020-06-17;28.135;28.775125;26.29;32.91
"1867";6;2020-06-18;29.68;30.4479583333333;28.22;34.27
"1868";6;2020-06-19;30.055;30.5439583333333;27.46;34.46
"1869";6;2020-06-20;30.5;31.3633333333333;28.67;35.54
"1870";6;2020-06-21;30.43;31.5317083333333;29.11;35.88
"1871";6;2020-06-22;28.44;29.3858;26.26;34.19
"1872";6;2020-06-23;27.575;29.277;24.72;34.2
"1873";6;2020-06-24;29.68;30.9601666666667;27.33;34.95
"1874";6;2020-06-25;33.69;33.8687083333333;31.86;35.87
"1875";6;2020-06-26;33.235;33.700125;32.27;35.72
"1876";6;2020-06-27;32.9;33.0991666666667;31.55;36.03
"1877";6;2020-06-28;31.545;31.816875;29.38;36.52
"1878";6;2020-06-29;29.52;29.8276666666667;27.36;34.3
"1879";6;2020-06-30;29.37;33.1757;26.26;53.97
"1880";6;2020-07-01;33.215;36.7785333333333;31.52;58.62
"1881";6;2020-07-02;31.315;34.8314333333333;29.24;54.91
"1882";6;2020-07-03;32.11;31.5508666666667;26.49;37.16
"1883";6;2020-07-04;29.655;29.1586333333333;24.7;35.63
"1884";6;2020-07-05;28.98;28.3739444444444;24.83;33.28
"1885";6;2020-07-06;26.37;26.8415;23.97;34.11
"1886";6;2020-07-07;25.595;26.4032222222222;23.97;32.86
"1887";6;2020-07-08;30.07;30.3952222222222;27.96;35.08
"1888";6;2020-07-09;30.7;30.7772777777778;28.49;35.03
"1889";6;2020-07-10;28.4;28.8208333333333;27.57;31.61
"1890";6;2020-07-11;28.135;28.9452777777778;27.44;32.37
"1891";6;2020-07-12;30.115;30.13725;27.96;32.6
"1892";6;2020-07-13;34.54;34.574;33.13;36.39
"1893";6;2020-07-14;32.55;32.8950833333333;31.37;35.13
"1894";6;2020-07-15;30.77;30.7465;29.38;32.42
"1895";6;2020-07-16;32.51;32.6385;31.4;34.64
"1896";6;2020-07-17;32.335;32.4555;30.71;34.55
"1897";6;2020-07-18;33.195;33.087;32.05;34.84
"1898";6;2020-07-19;33.73;33.6905;32.44;35.16
"1899";7;2017-06-07;13.261;13.23265;12.946;13.565
"1900";7;2017-06-08;12.6885;12.8079833333333;12.118;13.919
"1901";7;2017-06-09;14.902;14.6999833333333;13.986;15.334
"1902";7;2017-06-10;16.556;16.6451166666667;16.189;17.268
"1903";7;2018-03-16;37.568;37.1078189300412;30.629;46.296
"1904";7;2018-03-17;30.2625;30.4710466666667;26.516;38.805
"1905";7;2018-03-18;33.812;33.5834903474903;24.655;43.855
"1906";7;2018-03-19;31.4905;31.0667833333333;22.41;42.159
"1907";7;2018-03-20;33.141;31.9431824074074;19.197;43.602
"1908";7;2018-03-21;35.2035;33.7163614035088;18.646;45.973
"1909";7;2018-03-22;35.117;33.6922839931153;18.626;45.096
"1910";7;2018-03-23;29.212;28.9682842105263;19.741;39.515
"1911";7;2018-03-24;35.4475;34.9987464912281;22.377;45.144
"1912";7;2018-03-25;37.3225;36.5988938596491;23.966;45.15
"1913";7;2018-03-26;36.7285;36.2572888888889;24.923;45.956
"1914";7;2018-03-27;34.311;34.1542;22.78;46.312
"1915";7;2018-03-28;32.854;32.7698444444444;21.809;43.853
"1916";7;2018-03-29;38.094;38.133075;28.992;49.073
"1917";7;2018-06-07;48.119;47.8437789473684;41.097;50.183
"1918";7;2018-06-08;49.0695;48.9115916666667;45.225;52.925
"1919";7;2018-06-09;45.7805;45.8526833333333;42.622;49.082
"1920";7;2018-06-10;47.247;47.3825833333333;43.997;52.619
"1921";7;2018-06-11;46.8855;46.9739944444444;43.924;51.379
"1922";7;2018-06-12;45.725;45.4153238434164;35.489;50.01
"1923";7;2018-06-13;44.7715;44.8602523809524;38.134;51.888
"1924";7;2018-06-14;44.784;44.8494857142857;39.229;50.587
"1925";7;2018-06-15;44.3805;44.3556476190476;39.079;51.246
"1926";7;2018-06-16;44.0115;44.0848111111111;39.659;50.552
"1927";7;2018-06-17;42.631;42.5565422222222;37.616;47.569
"1928";7;2018-06-18;43.039;42.7629497607656;34.239;47.625
"1929";7;2018-06-19;45.9385;44.7775526315789;30.904;51.252
"1930";7;2018-06-20;44.394;44.5417561403509;37.756;50.638
"1931";7;2018-06-21;43.5415;43.6125411764706;38.391;48.575
"1932";7;2018-06-22;40.46;40.6148980392157;36.066;45.921
"1933";7;2018-06-23;42.088;41.9936719298246;36.007;48.069
"1934";7;2018-06-24;42.4555;42.0594;35.61;47.767
"1935";7;2018-06-25;43.918;43.5626958333333;34.066;49.91
"1936";7;2018-06-26;45.457;44.2618666666667;30.929;50.775
"1937";7;2018-06-27;50.952;48.4232479166667;29.866;55.918
"1938";7;2018-06-28;48.636;45.9759555555556;30.306;54.348
"1939";7;2018-06-29;47.4895;45.113325;31.763;53.224
"1940";7;2018-06-30;46.79;47.0820666666667;43.179;52.817
"1941";7;2018-07-01;44.855;44.7697416666667;41.953;48.334
"1942";7;2018-07-02;47.132;47.38745;44.464;52.032
"1943";7;2018-07-06;38.4625;38.4677466666667;36.606;40.999
"1944";7;2018-07-07;37.1385;37.1706133333333;35.151;40.287
"1945";7;2018-07-08;37.4635;37.53524;35.318;41.009
"1946";7;2018-07-09;35.0715;35.0622;31.76;39.783
"1947";7;2018-07-10;35.692;36.0144933333333;32.827;40.686
"1948";7;2018-07-11;35.906;41.8387962962963;31.328;99.898
"1949";7;2018-07-12;35.378;36.3485909090909;30.252;47.099
"1950";7;2018-07-13;35.165;35.018;29.063;42.276
"1951";7;2018-07-14;33.921;34.6156636363636;29.947;42.615
"1952";7;2018-07-15;32.901;33.1593787878788;28.433;40.944
"1953";7;2018-07-16;35.5365;35.444475308642;32.074;38.417
"1954";7;2018-07-17;34.895;34.94908;31.313;38.797
"1955";7;2018-07-18;33.5865;33.5067133333333;30.982;36.381
"1956";7;2018-07-19;33.8515;33.96622;31.249;38.332
"1957";7;2018-07-20;34.373;34.2605066666667;30.624;39.733
"1958";7;2018-07-21;34.978;35.17168;30.718;41.666
"1959";7;2018-07-22;35.02;35.14186;31.728;39.865
"1960";7;2018-07-23;34.332;34.4703416666667;32.285;36.764
"1961";7;2018-07-24;34.645;34.67075;32.357;37.178
"1962";7;2018-07-25;33.518;33.6627416666667;31.006;37.191
"1963";7;2018-07-26;34.3485;34.2164166666667;31.148;36.587
"1964";7;2019-03-01;20.7398;20.6115868131868;19.1109;21.7145
"1965";7;2019-03-02;17.2231;17.3244666666667;16.1656;18.8145
"1966";7;2019-03-03;13.6248;14.035048030303;11.198;19.1563
"1967";7;2019-03-04;13.3458;13.5565232051282;11.101;18.5048
"1968";7;2019-03-05;12.2118;12.4176152604167;9.356;17.8159
"1969";7;2019-03-06;12.7797;13.0073685555556;9.98657;17.812
"1970";7;2019-03-07;15.53155;15.6005786647315;11.9466;20.254
"1971";7;2019-03-08;14.33775;14.4995593055556;11.756;19.332
"1972";7;2019-03-09;13.59975;13.8958874666667;10.8891;20.3179
"1973";7;2019-03-10;14.8171;15.6620469871795;12.7423;25.074
"1974";7;2019-03-11;13.6342;13.9795376811594;10.9746;21.626
"1975";7;2019-03-12;13.26065;13.7455835416667;10.555;19.7091
"1976";7;2019-03-13;13.94215;14.3610256666667;11.264;20.9668
"1977";7;2019-03-14;15.519;15.7096190350877;13.3218;21.0095
"1978";7;2019-03-15;17.6049;17.5634877777778;16.6;18.4834
"1979";7;2019-03-16;18.35795;18.7097115873016;16.0081;24.035
"1980";7;2019-03-17;22.9962;23.0779758823529;20.9054;27.3888
"1981";7;2019-03-18;17.59555;17.9577567948718;14.3472;24.3741
"1982";7;2019-03-19;16.4073;16.8891064102564;12.2109;23.5997
"1983";7;2019-03-20;15.94135;16.2758442307692;12.4085;23.8828
"1984";7;2019-03-21;16.59555;16.7816737179487;13.1615;21.4635
"1985";7;2019-03-22;20.1978;20.2382753846154;19.0682;21.4207
"1986";7;2019-03-23;21.2325;21.3448035897436;19.143;22.8226
"1987";7;2019-03-24;22.96285;22.9778798717949;20.0455;26.0537
"1988";7;2019-03-25;23.9682;24.1108498717949;21.4661;28.1285
"1989";7;2019-03-26;24.7092;24.5776418735892;21.0843;27.274
"1990";7;2019-03-27;24.69985;24.7541203333333;22.4034;28.6759
"1991";7;2019-03-28;18.9587;19.0595895238095;17.4874;20.382
"1992";7;2019-03-29;19.1403;20.7383891176471;16.211;44.7724
"1993";7;2019-03-30;19.9801;20.9928681578947;15.8532;45.6937
"1994";7;2019-03-31;25.529;26.1551838888889;19.7865;41.9339
"1995";7;2019-04-01;27.05105;28.0968071111111;21.1377;44.9033
"1996";7;2019-04-02;25.40885;26.0101475;20.9267;42.1181
"1997";7;2019-04-03;24.286;24.8598809039548;21.9975;34.8737
"1998";7;2019-04-04;25.8054;26.5178435294118;20.0402;45.3412
"1999";7;2019-04-05;27.7333;29.1913105555556;21.095;48.8339
"2000";7;2019-04-06;28.96965;29.7559983333333;20.1817;51.5603
"2001";7;2019-04-07;26.3728;27.0315008974359;19.9414;45.0288
"2002";7;2019-04-08;25.18585;25.0786424358974;22.131;34.7428
"2003";7;2019-04-09;23.61305;23.608825;22.8654;24.3527
"2004";7;2019-04-10;18.3232;18.3254816666667;18.1817;18.4514
"2005";7;2019-04-11;16.57685;16.582685;16.4727;16.697
"2006";7;2019-04-12;22.5129;22.506965;22.4541;22.5396
"2007";7;2019-04-13;22.0723;22.06756;22.0296;22.115
"2008";7;2019-04-14;21.3807;21.3782933333333;21.3513;21.4074
"2009";7;2019-04-15;21.2498;21.255535;21.2205;21.2819
"2010";7;2019-04-16;22.0589;22.0540333333333;22.0162;22.0723
"2011";7;2019-04-30;25.74665;25.5156344444444;21.6157;29.3568
"2012";7;2019-05-01;25.22055;25.3068686666667;21.6771;29.8081
"2013";7;2019-05-02;23.1324;23.2646020833333;20.1283;27.0177
"2014";7;2019-05-03;26.51035;26.430501;21.8026;32.0218
"2015";7;2019-05-04;27;27.3629766233766;22.2939;36.1
"2016";7;2019-05-05;28.61985;28.8104488095238;23.3;36.2
"2017";7;2019-05-06;29.3368;29.8989721428571;24;40.4
"2018";7;2019-05-07;28.09425;28.3378079166667;23;35.8
"2019";7;2019-05-08;26.786;27.5091434146341;22;36.6
"2020";7;2019-05-09;27.5;27.9449774861878;21.7;37.2
"2021";7;2019-05-10;30.79405;30.7883853626943;23.6;37.6
"2022";7;2019-05-11;30.18965;30.8967641666667;23.6;41.9
"2023";7;2019-05-12;30;30.4553911111111;24.6;39.1
"2024";7;2019-05-13;29.7;29.9639870512821;24.4;36.1
"2025";7;2019-05-14;30;29.605076635514;22;38.1
"2026";7;2019-05-15;31.5839;31.9489052777778;24.6411;41.956
"2027";7;2019-05-16;33.867;33.6500583333333;28.239;38.086
"2028";7;2019-05-17;35.183;34.790425;29.754;38.582
"2029";7;2019-05-18;29.168;29.3373416666667;27.878;31.261
"2030";7;2019-05-19;35.5195;35.668125;32.564;40.138
"2031";7;2019-05-20;34.1485;33.892425;30.512;36.915
"2032";7;2019-05-21;33.566;34.1134916666667;28.724;40.151
"2033";7;2019-05-22;34.221;34.3082166666667;29.712;40.538
"2034";7;2019-05-23;33.8075;34.211175;28.453;41.397
"2035";7;2019-05-24;34.293;34.2841666666667;28.692;41.385
"2036";7;2019-05-25;35.6915;35.3693416666667;29.821;40.484
"2037";7;2019-05-29;33.38;33.547925;27.511;40.396
"2038";7;2019-05-30;31.9205;33.09445;26.215;41.12
"2039";7;2019-05-31;37.1135;36.2918666666667;32.309;39.987
"2040";7;2019-06-01;37.437;36.9380666666667;32.51;40.073
"2041";7;2019-06-02;37.438;36.93415;30.162;41.863
"2042";7;2019-06-03;34.15;34.135;30;38.7
"2043";7;2019-06-04;38.9;38.6966666666667;33;43.3
"2044";7;2019-06-05;40.9;40.428813559322;35.8;44
"2045";7;2019-06-06;38.45;38.245;34.5;41.2
"2046";7;2019-06-07;45.89795;44.4465008333333;34.9;49.7338
"2047";7;2019-06-08;47.06885;46.5027456410256;34;55.272
"2048";7;2019-06-09;47.0048;46.9601790277778;38.7402;60.1105
"2049";7;2019-06-10;47.914;47.3899465277778;38.8097;56.2627
"2050";7;2019-06-11;51.2959;49.5647301388889;39.9979;57.0985
"2051";7;2019-06-12;45.5228;45.2979735185185;30.6546;59.6165
"2052";7;2019-06-13;46.1396;46.220230952381;38.2729;57.0557
"2053";7;2019-06-14;43.69095;44.0904473333333;40.1875;53.5737
"2054";7;2019-06-15;42.1809;42.5101166666667;36.6441;51.4081
"2055";7;2019-06-16;45.58685;46.96274;40.9993;58.4416
"2056";7;2019-06-17;46.16095;46.9679791666667;42.4973;57.3815
"2057";7;2019-06-18;41.8752;42.6392686567164;37.8056;51.1117
"2058";7;2019-07-06;32.49;32.5342333333333;32.313;33.014
"2059";7;2019-07-07;32.9135;33.05965;32.305;34.275
"2060";7;2019-07-08;30.0055;30.2166833333333;28.92;32.274
"2061";7;2019-07-09;32.922;32.93075;32.365;33.534
"2062";7;2020-03-08;16.83;16.7871333333333;13.37;22.37
"2063";7;2020-03-09;17.34795;17.3512483333333;15.18;19.58
"2064";7;2020-03-10;16.98505;17.0545494444444;13.7677;20.649
"2065";7;2020-03-11;14.78655;15.0648895606061;9.43649;23.6451
"2066";7;2020-03-12;14.8091;14.8866609322974;9.76;21.4768
"2067";7;2020-03-13;16.5344;16.8100958333333;12.69;22.5396
"2068";7;2020-03-14;19.7064;19.8682839285714;15.97;24.0804
"2069";7;2020-03-15;21.38;21.9265365625;18.0241;34.96
"2070";7;2020-03-16;19.81795;20.0263053571429;16.93;24.5076
"2071";7;2020-03-17;22.51155;22.7866521794872;20.14;27.2794
"2072";7;2020-03-18;24.095;24.2527756944444;20.01;28.7534
"2073";7;2020-03-19;24.4;22.8938834951456;20.32;24.74
"2074";7;2020-03-25;16.875;16.9436;14.76;21.37
"2075";7;2020-03-26;19.045;19.3569166666667;15.84;24.13
"2076";7;2020-03-27;19.7;19.7269666666667;16.58;23.8
"2077";7;2020-03-28;23.95;24.0602666666667;21.55;27.31
"2078";7;2020-03-29;25.58;25.6278333333333;23.85;27.93
"2079";7;2020-03-30;24.71;24.7524722222222;23.64;27.2
"2080";7;2020-03-31;19.47;19.5974444444444;16.22;24.61
"2081";7;2020-04-01;19.77;20.4159333333333;17.08;26.14
"2082";7;2020-04-02;21.79;21.8009666666667;19.14;25.54
"2083";7;2020-04-03;24.78;24.8170555555556;21.58;29.33
"2084";7;2020-04-04;27.245;27.3694444444444;24.2;31.03
"2085";7;2020-04-05;25.15;25.1944444444444;22.7;27.71
"2086";7;2020-04-06;23.405;23.1753888888889;19.1;29.28
"2087";7;2020-04-07;21.41;21.785;17.65;27.73
"2088";7;2020-04-08;21.33;21.6709444444444;18.6;26.26
"2089";7;2020-04-09;27.24;27.8185555555556;23.32;33.76
"2090";7;2020-04-10;30.43;30.6834444444444;26.68;34.97
"2091";7;2020-04-11;30.505;30.2780555555556;27.01;32.58
"2092";7;2020-04-12;29.18;29.4691666666667;27.5;33.89
"2093";7;2020-04-13;28.23;28.2458888888889;27.09;29.74
"2094";7;2020-04-14;26.525;26.6598888888889;24.34;30.05
"2095";7;2020-04-15;26.425;26.4165555555556;24.32;28.49
"2096";7;2020-05-01;35.205;35.3146666666667;33.08;38.75
"2097";7;2020-05-02;34.29;34.4271666666667;31.76;38.21
"2098";7;2020-05-03;33.78;33.868;31.78;35.55
"2099";7;2020-05-04;31.275;31.1351666666667;28.26;33.65
"2100";7;2020-05-05;30.9;31.0495;28.03;33.92
"2101";7;2020-05-06;30.85;31.0261666666667;26.99;35.16
"2102";7;2020-05-07;33.45;33.0691666666667;30.07;35.12
"2103";7;2020-05-08;30.86;30.7036666666667;27.72;33.8
"2104";7;2020-05-09;29.45;29.4418333333333;26.73;31.82
"2105";7;2020-05-10;29.345;29.4123333333333;26.71;32.73
"2106";7;2020-05-11;31.26;31.4613333333333;28.74;34.02
"2107";7;2020-05-12;31.525;31.2041666666667;28.44;33.28
"2108";7;2020-05-13;27.12;27.4995833333333;23.8;34.24
"2109";7;2020-05-14;26.155;26.6642777777778;22.9;32.46
"2110";7;2020-05-15;28.52;29.3688888888889;24;35.91
"2111";7;2020-05-16;31.885;32.2003333333333;29.76;35.97
"2112";7;2020-05-17;31.2;31.8331111111111;27.32;36.51
"2113";7;2020-05-18;31.115;31.9928888888889;26.74;38.87
"2114";7;2020-05-19;31.765;32.6525277777778;27.61;39.75
"2115";7;2020-05-20;32.455;32.9845;28.81;41.15
"2116";7;2020-05-21;31.275;31.9838;28.3;39.03
"2117";7;2020-05-22;31.405;32.02925;28.51;39.02
"2118";7;2020-05-23;30.12;31.1295833333333;27.45;40.84
"2119";7;2020-05-24;31.86;32.7324166666667;28.6;40.41
"2120";7;2020-05-25;33.435;33.94875;30.58;40.9
"2121";7;2020-05-27;34.085;33.8166666666667;29.8;36.85
"2122";7;2020-05-28;34.78;35.095;31.77;38.48
"2123";7;2020-05-29;35.455;34.306;29.64;38.75
"2124";7;2020-05-30;37.205;37.1156666666667;34.43;39.03
"2125";7;2020-05-31;36.715;36.6843333333333;34.2;38.73
"2126";7;2020-06-01;37.19;37.268;35.01;40.94
"2127";7;2020-06-02;38.435;38.42425;35.43;41.15
"2128";7;2020-06-03;36.315;36.328;33.45;39.23
"2129";7;2020-06-04;34.535;34.7220833333333;30.56;39.43
"2130";7;2020-06-05;32.28;32.4456666666667;30.77;34.02
"2131";7;2020-06-11;34.05;34.2488333333333;32.17;37.52
"2132";7;2020-06-12;32.67;32.8024444444444;28.44;38.68
"2133";7;2020-06-13;31.995;32.1126111111111;27.81;37.99
"2134";7;2020-06-14;32.08;32.4449166666667;30.04;38.12
"2135";7;2020-06-15;30.18;30.6816666666667;29.29;33.99
"2136";7;2020-06-16;31.205;31.6595833333333;28.78;36.76
"2137";7;2020-06-17;32.14;32.1052083333333;28.71;37.54
"2138";7;2020-06-18;32.56;32.5270416666667;30.11;39.88
"2139";7;2020-06-19;33.13;33.413875;30.23;39.03
"2140";7;2020-06-20;34.265;34.3514166666667;31.04;39.56
"2141";7;2020-06-21;34.185;34.3075416666667;30.77;39.55
"2142";7;2020-06-22;32.14;32.5870333333333;29.12;39.64
"2143";7;2020-06-23;33.5;32.8538888888889;28.01;39.28
"2144";7;2020-06-24;35.04;35.1842777777778;30.28;42.5
"2145";7;2020-06-25;35.905;36.5744583333333;34.02;40.63
"2146";7;2020-06-26;35.745;36.2081666666667;33.45;40.92
"2147";7;2020-06-27;36.175;36.3540416666667;33.41;41.01
"2148";7;2020-06-28;36.565;36.8188333333333;32.86;41.56
"2149";7;2020-06-29;34.79;35.3467222222222;30.69;43.14
"2150";7;2020-06-30;35.175;36.8746;30.31;47.91
"2151";7;2020-07-01;37.005;39.2192333333333;33.9;50.37
"2152";7;2020-07-02;35.07;37.6653666666667;31.98;48.06
"2153";7;2020-07-03;34.285;33.7722666666667;26.49;42.27
"2154";7;2020-07-04;33.675;32.0740333333333;26.48;39.79
"2155";7;2020-07-05;32.445;31.7458888888889;25.65;40.02
"2156";7;2020-07-06;29.8;31.3569166666667;26.05;43.44
"2157";7;2020-07-07;30.685;32.8433888888889;25.81;45.71
"2158";7;2020-07-08;35.06;35.3918333333333;31;42.82
"2159";7;2020-07-09;35.675;36.1041666666667;31.92;43.03
"2160";7;2020-07-10;32.45;31.978;27.89;40.28
"2161";7;2020-07-11;31.38;31.5661111111111;27.86;42.35
"2162";7;2020-07-12;34.52;34.91225;32;40.18
"2163";7;2020-07-13;37.18;37.28;35.24;40.18
"2164";7;2020-07-14;36.82;37.044;33.67;41.76
"2165";7;2020-07-15;34.165;35.0583333333333;32.6;40.72
"2166";7;2020-07-16;37.335;38.6325;34.79;45.93
"2167";7;2020-07-17;37.11;38.2378333333333;34.68;43.74
"2168";7;2020-07-18;37.12;37.6438333333333;34.85;41.56
"2169";7;2020-07-19;37.64;38.8053333333333;35.1;43.4
"2170";8;2017-06-07;14.792;14.8348833333333;13.648;15.672
"2171";8;2017-06-08;15.3325;15.2532833333333;13.969;17.071
"2172";8;2017-06-09;16.85;17.1993833333333;15.387;19.899
"2173";8;2017-06-10;18.149;18.2311333333333;17.268;19.401
"2174";8;2018-03-16;41.4945;42.8955633333333;38.068;50.548
"2175";8;2018-03-17;33.543;34.0648883333333;29.193;42.299
"2176";8;2018-03-18;37.6585;37.1170894495413;26.689;44.943
"2177";8;2018-03-19;34.9705;34.4092771929825;24.121;44.726
"2178";8;2018-03-20;37.4735;35.7241851851852;19.864;47.665
"2179";8;2018-03-21;38.325;37.1861657894737;19.415;49.208
"2180";8;2018-03-22;40.191;38.1466925;19.713;50.226
"2181";8;2018-03-23;35.8485;34.3834561403509;20.065;45.818
"2182";8;2018-03-24;40.7405;39.9048131578947;24.569;52.966
"2183";8;2018-03-25;43.12;41.8941719298246;26.363;52.002
"2184";8;2018-03-26;42.116;40.8349082483781;25.918;52.255
"2185";8;2018-03-27;37.8595;37.3582833333333;23.57;47.996
"2186";8;2018-03-28;38.085;37.43155;23.863;49.389
"2187";8;2018-03-29;43.4675;43.0944412751678;30.793;53.82
"2188";8;2018-06-07;51.4785;51.7134833333333;49.416;54.886
"2189";8;2018-06-08;54.6915;55.21065;50.62;60.831
"2190";8;2018-06-09;50.7125;50.7950611111111;47.754;54.32
"2191";8;2018-06-10;52.8315;52.9438055555556;47.968;58.893
"2192";8;2018-06-11;49.686;50.0658111111111;46.826;54.371
"2193";8;2018-06-12;48.1425;48.56512;44.059;54.231
"2194";8;2018-06-13;51.7625;51.1817404761905;40.199;61.54
"2195";8;2018-06-14;49.918;49.1616595238095;38.699;57.721
"2196";8;2018-06-15;48.7465;48.5007380952381;39.918;55.688
"2197";8;2018-06-16;46.8165;46.6884583333333;40.236;52.853
"2198";8;2018-06-17;46.153;45.3772844444444;38.485;50.796
"2199";8;2018-06-18;47.0125;45.0769733333333;32.77;52.007
"2200";8;2018-06-19;49.8;48.0167473684211;32.551;55.428
"2201";8;2018-06-20;48.882;48.5299385964912;43.291;53.5
"2202";8;2018-06-21;47.806;47.6597137254902;42.201;52.567
"2203";8;2018-06-22;44.8715;44.3536666666667;37.909;48.94
"2204";8;2018-06-23;46.505;46.0009385964912;38.652;53.567
"2205";8;2018-06-24;47.533;46.7568666666667;37.451;53.867
"2206";8;2018-06-25;46.977;46.1879270833333;34.715;52.319
